Time_UTC,Azimuth_deg,Elevation_deg,Range_m,Doppler_Hz
2026-06-22 05:43:00,19.3280948107601,26.4646584286934,846177.647929802,518.260593447171
2026-06-22 05:43:01,19.8683505657127,26.5305954923885,844652.134517986,499.443988585772
2026-06-22 05:43:02,20.4111260110257,26.5942885557344,843183.188314714,480.526153394398
2026-06-22 05:43:03,20.9563425351311,26.6556991187151,841771.103492589,461.510270680939
2026-06-22 05:43:04,21.5039201488453,26.7147894584488,840416.169222327,442.399576664494
2026-06-22 05:43:05,22.0537764485303,26.7715228964902,839118.664737004,423.197399605789
2026-06-22 05:43:06,22.6058267051473,26.8258638527651,837878.859261045,403.907156201275
2026-06-22 05:43:07,23.1599838918392,26.8777779151646,836697.011571805,384.532350341767
2026-06-22 05:43:08,23.71615773659,26.9272321395447,835573.364414194,365.076609046116
2026-06-22 05:43:09,24.2742589186006,26.9741941392712,834508.165871551,345.543522473453
2026-06-22 05:43:10,24.8341929252738,27.0186335936911,833501.636767769,325.936877657659
2026-06-22 05:43:11,25.3958642959329,27.0605213389531,832553.991985111,306.260496922954
2026-06-22 05:43:12,25.9591756419272,27.0998296694873,831665.434721482,286.518275090746
2026-06-22 05:43:13,26.5240277682894,27.136532379525,830836.156514672,266.714174759932
2026-06-22 05:43:14,27.0903197489489,27.1706048205784,830066.336872418,246.852223444623
2026-06-22 05:43:15,27.6579480042119,27.2020242367748,829356.136767759,226.936549281451
2026-06-22 05:43:16,28.2268105076395,27.2307686552693,828705.723787936,206.971218538181
2026-06-22 05:43:17,28.7968007404298,27.2568186499921,828115.234171345,186.960469224403
2026-06-22 05:43:18,29.3678119143456,27.2801562369959,827584.797767281,166.908548182904
2026-06-22 05:43:19,29.9397360531456,27.3007651963442,827114.531608365,146.819746674682
2026-06-22 05:43:20,30.5124641156673,27.3186311046545,826704.539781359,126.69839580287
2026-06-22 05:43:21,31.085886126423,27.3337413596038,826354.913412547,106.548861627173
2026-06-22 05:43:22,31.6598912717208,27.3460852160249,826065.730337376,86.3755416796821
2026-06-22 05:43:23,32.2343671105041,27.3556541234561,825837.048152388,66.1828963540717
2026-06-22 05:43:24,32.8092035297177,27.3624404381823,825668.932543549,45.9752935971633
2026-06-22 05:43:25,33.3842870791359,27.3664394032597,825561.414484153,25.7572319891317
2026-06-22 05:43:26,33.9595049896749,27.3676478504671,825514.51865375,5.53318318811341
2026-06-22 05:43:27,34.5347443264353,27.3660645341293,825528.256293738,-14.6923744885291
2026-06-22 05:43:28,35.1098921392282,27.3616901289058,825602.625302104,-34.9149616307502
2026-06-22 05:43:29,35.684835561269,27.3545272404467,825737.609978267,-55.1301012762664
2026-06-22 05:43:30,36.2594610781032,27.3445807499472,825933.173433681,-75.3332891659663
2026-06-22 05:43:31,36.8336582903387,27.3318563564475,826189.289129899,-95.5201439033058
2026-06-22 05:43:32,37.4073145401726,27.3163627471337,826505.893452135,-115.686191658037
2026-06-22 05:43:33,37.9803187411598,27.2981101215878,826882.917493631,-135.827018828099
2026-06-22 05:43:34,38.5525605539229,27.2771105456019,827320.278994274,-155.93823873738
2026-06-22 05:43:35,39.1239305522268,27.253377911151,827817.882777334,-176.015497915245
2026-06-22 05:43:36,39.6943203084175,27.2269279246874,828375.620504905,-196.054479164274
2026-06-22 05:43:37,40.2636225351624,27.1977780665709,828993.371001222,-216.050906926728
2026-06-22 05:43:38,40.8317303639454,27.1659479559942,829670.991610232,-236.000517356502
2026-06-22 05:43:39,41.3985408338356,27.1314577183953,830408.353358635,-255.899200589771
2026-06-22 05:43:40,41.9639499107833,27.0943303367421,831205.288616809,-275.74279695306
2026-06-22 05:43:41,42.5278559900178,27.05459002113,832061.626076198,-295.527239641503
2026-06-22 05:43:42,43.0901591620845,27.0122625502204,832977.182427613,-315.248524540113
2026-06-22 05:43:43,43.650761301133,26.9673752276916,833951.762435411,-334.902713597045
2026-06-22 05:43:44,44.2095661485765,26.9199568327881,834985.159099937,-354.485938097959
2026-06-22 05:43:45,44.766478644261,26.8700379848577,836077.144534985,-373.994370451053
2026-06-22 05:43:46,45.3214081124286,26.8176493929407,837227.508016037,-393.424357060651
2026-06-22 05:43:47,45.8742636424488,26.7628243480955,838435.99935751,-412.772225480537
2026-06-22 05:43:48,46.4249573048344,26.7055969645106,839702.367038573,-432.034418428723
2026-06-22 05:43:49,46.9734034290498,26.6460025447659,841026.348976147,-451.207463642844
2026-06-22 05:43:50,47.5195186759996,26.5840775119507,842407.672927542,-470.287976906011
2026-06-22 05:43:51,48.06322205929,26.519859362954,843846.056398855,-489.272663026297
2026-06-22 05:43:52,48.604435043921,26.4533865804602,845341.207477012,-508.158320001343
2026-06-22 05:43:53,49.1430808408078,26.3846990462866,846892.814162042,-526.941808870679
2026-06-22 05:43:54,49.6790872870484,26.3138361580964,848500.586347965,-545.620177387684
2026-06-22 05:43:55,50.2123826365633,26.2408394690995,850164.194176854,-564.190479744231
2026-06-22 05:43:56,50.7428984167458,26.1657508279632,851883.309414333,-582.649899130212
2026-06-22 05:43:57,51.2705687501488,26.0886127562134,853657.595647706,-600.995718951603
2026-06-22 05:43:58,51.7953303503958,26.0094683989661,855486.708239618,-619.225322907999
2026-06-22 05:43:59,52.3171225638376,25.9283614388695,857370.295152563,-637.336197130759
2026-06-22 05:44:00,52.8358867247364,25.8453365144991,859307.985869507,-655.325902061222
2026-06-22 05:44:01,53.3515686709403,25.7604373082116,861299.435410907,-673.192183696401
2026-06-22 05:44:02,53.8641149790301,25.6737092397288,863344.259619764,-690.932808201841
2026-06-22 05:44:03,54.3734754645082,25.5851975770095,865442.078583388,-708.545672333529
2026-06-22 05:44:04,54.8796025497665,25.4949478297689,867592.506283472,-726.02877605468
