Time_UTC,Azimuth_deg,Elevation_deg,Range_m,Doppler_Hz
2026-07-20 04:12:19,40.5053753383336,-0.0414363158299688,3060635.17836567,NaN
2026-07-20 04:12:20,40.6053201150624,0.00212573913133417,3055759.18433663,1625.31269162349
2026-07-20 04:12:21,40.705572609451,0.0456938731444382,3050890.20394854,1622.96646551279
2026-07-20 04:12:22,40.8061339774156,0.0892677819268969,3046028.27712699,1620.60690821014
2026-07-20 04:12:23,40.9070052569581,0.132847247230471,3041173.43396511,1618.23396320106
2026-07-20 04:12:24,41.0081878429395,0.176431778233303,3036325.73451505,1615.84755358459
2026-07-20 04:12:25,41.1096827785231,0.220021146116121,3031485.20943678,1613.44762234652
2026-07-20 04:12:26,41.2114912235266,0.263615030847082,3026651.89922311,1611.03410574116
2026-07-20 04:12:27,41.3136143418086,0.307213105906612,3021825.84478037,1608.60693968902
2026-07-20 04:12:28,41.4160532969294,0.3508150415049,3017007.08706827,1606.16606002307
2026-07-20 04:12:29,41.5188092550665,0.394420502272297,3012195.66735046,1603.71140232181
2026-07-20 04:12:30,41.6218833823028,0.438029149235953,3007391.62697247,1601.24290206267
2026-07-20 04:12:31,41.7252767276458,0.481640730248339,3002594.99745583,1598.76050130016
2026-07-20 04:12:32,41.8289906991843,0.52525471179433,2997805.84082871,1596.26412148355
2026-07-20 04:12:33,41.9330263464944,0.568870833215725,2993024.18888198,1593.75370441384
2026-07-20 04:12:34,42.0373848416105,0.612488735349318,2988250.08387965,1591.22918479422
2026-07-20 04:12:35,42.1420673558228,0.656108055480515,2983483.56814072,1588.69049725954
2026-07-20 04:12:36,42.2470750625904,0.699728424971608,2978724.68429343,1586.13757620877
2026-07-20 04:12:37,42.3524091354801,0.743349470767039,2973973.47510659,1583.57035592182
2026-07-20 04:12:38,42.4580706274064,0.786970910781265,2969229.973159,1580.98877748264
2026-07-20 04:12:39,42.5640609552673,0.830592170939078,2964494.24231077,1578.39276099611
2026-07-20 04:12:40,42.6703811728918,0.874212958978548,2959766.31552846,1575.78224725928
2026-07-20 04:12:41,42.7770324572196,0.917832880860823,2955046.23645802,1573.15716989837
2026-07-20 04:12:42,42.8840159846051,0.961451538171751,2950334.04885886,1570.51746245583
2026-07-20 04:12:43,42.9913329303978,1.00506852835458,2945629.79657498,1567.8630584135
2026-07-20 04:12:44,43.0989844735343,1.04868344092256,2940933.52393717,1565.19389092773
2026-07-20 04:12:45,43.206971789454,1.09229586302282,2936245.27516061,1562.50989323564
2026-07-20 04:12:46,43.3152959356306,1.1359054722893,2931565.08442316,1559.81100525454
2026-07-20 04:12:47,43.4239583306901,1.17951164815817,2926893.01740055,1557.09714596327
2026-07-20 04:12:48,43.5329600300739,1.22311405867289,2922229.10852055,1554.36825514588
2026-07-20 04:12:49,43.6423022120835,1.26671226684628,2917573.40306283,1551.62426538396
2026-07-20 04:12:50,43.7519860517733,1.31030583260173,2912925.94624753,1548.86510932175
2026-07-20 04:12:51,43.8620127275295,1.3538943072549,2908286.78381738,1546.09071928477
2026-07-20 04:12:52,43.9723834136395,1.39747723949744,2903655.96139724,1543.30102770855
2026-07-20 04:12:53,44.0830991656489,1.4410542706607,2899033.51443388,1540.49597378404
2026-07-20 04:12:54,44.1941614001558,1.48462473592933,2894419.51031256,1537.67547564944
2026-07-20 04:12:55,44.3055711693997,1.52818826640051,2889813.98473203,1534.83947242262
2026-07-20 04:12:56,44.4173296480308,1.57174438521437,2885216.98439433,1531.98789600011
2026-07-20 04:12:57,44.5294380067948,1.61529261214503,2880628.55594033,1529.12067837329
2026-07-20 04:12:58,44.6418974191074,1.65883245793852,2876048.74653994,1526.23775124518
2026-07-20 04:12:59,44.7547090536115,1.70236343045462,2871477.60324252,1523.33904646247
2026-07-20 04:13:00,44.8678740804169,1.74588502926038,2866915.17353881,1520.42449565135
2026-07-20 04:13:01,44.9813935464297,1.78939685221564,2862361.49425241,1517.49403749357
2026-07-20 04:13:02,45.09526885884,1.83289818169885,2857816.63465125,1514.54758950906
2026-07-20 04:13:03,45.2095010626045,1.87638860202046,2853280.63207974,1511.58509021138
2026-07-20 04:13:04,45.3240913209579,1.91986758896515,2848753.53476045,1508.60647107716
2026-07-20 04:13:05,45.439040794389,1.96333461290759,2844235.39103146,1505.61166360333
2026-07-20 04:13:06,45.5543506438696,2.00678913586743,2839726.24964629,1502.60059911717
2026-07-20 04:13:07,45.6700220253982,2.05023061609946,2835226.15929382,1499.57320909491
2026-07-20 04:13:08,45.7860559758326,2.09365860845069,2830735.15826795,1496.52943187145
2026-07-20 04:13:09,45.9024538887099,2.13707234592375,2826253.31754122,1493.46918468148
2026-07-20 04:13:10,46.0192167943248,2.1804713717274,2821780.67565963,1490.39240594774
2026-07-20 04:13:11,46.1363458422897,2.22385511576875,2817317.28237668,1487.29902694081
2026-07-20 04:13:12,46.2538421773176,2.26722300340235,2812863.18743939,1484.18897907183
2026-07-20 04:13:13,46.3717069440961,2.31057445093734,2808418.44104355,1481.06219360436
2026-07-20 04:13:14,46.4899412814945,2.35390887064208,2803983.0933169,1477.91860199497
2026-07-20 04:13:15,46.6085462087151,2.3972257737162,2799557.1838474,1474.75814263446
2026-07-20 04:13:16,46.7275230997645,2.44052434096319,2795140.78534498,1471.58073276009
2026-07-20 04:13:17,46.8468729655016,2.48380407129727,2790733.93764691,1468.38631094198
2026-07-20 04:13:18,46.9665969348785,2.52706434721171,2786336.6919479,1465.17480861066
2026-07-20 04:13:19,47.0866961310421,2.57030454636129,2781949.09943278,1461.94615738496
2026-07-20 04:13:20,47.2071716758431,2.61352403725975,2777571.211707,1458.70028880315
2026-07-20 04:13:21,47.3280246857216,2.65672218288849,2773203.08042667,1455.43713456678
2026-07-20 04:13:22,47.4492562745372,2.69989833789323,2768844.75757653,1452.15662637083
2026-07-20 04:13:23,47.5708674316898,2.74305196261418,2764496.28403169,1448.85870318754
2026-07-20 04:13:24,47.6928595007667,2.78618217482594,2760157.73451363,1445.54328266474
2026-07-20 04:13:25,47.8152334638701,2.82928841876796,2755829.15045164,1442.2103038751
2026-07-20 04:13:26,47.9379904161556,2.87237002173608,2751510.5844916,1438.85969897804
2026-07-20 04:13:27,48.0611314491322,2.91542630275436,2747202.08957611,1435.49140018494
2026-07-20 04:13:28,48.1846576505128,2.95845657251419,2742903.71894473,1432.10533976703
2026-07-20 04:13:29,48.308570100415,3.00146013679145,2738615.52578939,1428.70145028213
2026-07-20 04:13:30,48.4328697584965,3.04443640556242,2734337.5524463,1425.2796713834
2026-07-20 04:13:31,48.5575579329623,3.08738443941537,2730069.87532649,1421.83992153674
2026-07-20 04:13:32,48.6826355710086,3.13030363439445,2725812.53703421,1418.38214079046
2026-07-20 04:13:33,48.8081037330325,3.17319326451941,2721565.59172448,1414.90626219974
2026-07-20 04:13:34,48.9339634733563,3.21605259647865,2717329.09372089,1411.41221901073
